id_szkoly,id_ucznia,pomiar,grupa,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_33,mat_34,mat_35,mat_36,mat_37,mat_38,mat_39,mat_40,mat_41,mat_42,mat_43,mat_44,mat_45,mat_46,mat_47,mat_32,mat_48
7,2146468,2,0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,1,0,1,0,0,0,0,,1
7,2146468,1,0,,,,,,,,,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,,,,,,,,,0,1,0,0,1,1,1,1,,,,,,,,1,
7,2146422,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,,,,,,,,,0,0,0,0,1,0,1,,0
7,2146360,1,0,,,,,,,,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,1,
7,2146440,1,0,,,,,,,,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,0,1,0,0,0,,,,,,,,1,
7,2146422,1,0,,,,,,,,,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,1,
7,2146440,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,0,1,0,1,1,1,,,,,,,,,0,1,1,1,1,0,1,,1
7,2146360,2,0,1,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,1,1,0,1,0,1,0,,1
7,2146374,1,0,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,0,1,1,0,1,1,1,1,,,,,,,,1,
7,2146388,1,0,,,,,,,,,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,1,
10,2174395,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,1,1,1,1,1,0,1,,1
10,2174347,1,1,,,,,,,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,,,,,,,,0,1,0,0,0,1,0,0,,,,,,,,0,
10,2174395,1,1,,,,,,,,,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,1,
10,2174409,1,1,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,,,,,,,,,1,1,1,1,0,1,0,0,,,,,,,,0,
10,2174423,1,1,,,,,,,,,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
10,2174375,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
10,2174347,2,1,1,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,,,,,,,,,1,1,0,0,0,1,0,,1
10,2174361,2,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,0,0,1,1,,1
10,2174423,2,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,1,0,0,,1
10,2174409,2,1,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,0,0,0,1,1,,0
10,2174361,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,,0,1,1,1,1,1,0,0,,,,,,,,0,
10,2174375,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,0,
15,2526601,2,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,,,,,,,,,1,0,0,0,0,0,1,,0
15,2526615,2,0,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,1,,,,,,,,,1,0,1,0,0,1,0,,1
15,2526057,1,0,,,,,,,,,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
15,2526629,1,0,,,,,,,,,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,,,,,,,,,0,1,0,0,1,0,0,0,,,,,,,,0,
15,2526601,1,0,,,,,,,,,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,0,
15,2526057,2,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,1,0,,1
15,2526629,2,0,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,0,1,0,1,1,,1
15,2526615,1,0,,,,,,,,,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,,,,,,,,,0,1,0,0,1,1,0,0,,,,,,,,0,
15,2526071,2,0,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,0,,0
15,2526085,2,0,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,,,,,,,,,1,1,1,1,0,1,1,,1
15,2526071,1,0,,,,,,,,,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,
15,2526085,1,0,,,,,,,,,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,1,
16,2513494,1,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
16,2514708,1,1,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,0,
16,2513494,2,1,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,,,,,,,,,0,1,0,1,0,1,1,,0
16,2513476,1,1,,,,,,,,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,,,,,,,,,0,1,1,1,1,1,1,1,,,,,,,,0,
16,2514722,1,1,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,1,0,0,1,0,1,0,,,,,,,,0,
16,2513462,1,1,,,,,,,,,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,,,,,,,,,0,1,0,0,1,1,1,1,,,,,,,,0,
16,2513448,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,0,1,0,0,1,0,0,,0
16,2514722,2,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,0,,,,,,,,,0,0,0,0,0,0,1,,1
16,2513462,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,,1,1,1,1,0,1,1,,1
16,2513448,1,1,,,,,,,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
16,2513476,2,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,0,1,0,1,,0
16,2514708,2,1,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,,,,,,,,,1,0,0,0,0,0,0,,1
17,2219491,2,1,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,,,,,,,,,1,0,0,0,0,0,0,,1
17,2219499,2,1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,,,,,,,,,1,0,0,0,1,0,0,,1
17,2219499,1,1,,,,,,,,,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,,,,,,,,,0,1,1,1,0,0,1,0,,,,,,,,1,
17,2219477,1,1,,,,,,,,,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,,,,,,,,,0,1,1,0,1,1,0,1,,,,,,,,1,
17,2219463,2,1,1,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,,,,,,,,,0,1,1,0,1,1,1,,0
17,2219601,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,0,1,0,0,0,0,0,,0
17,2219565,1,1,,,,,,,,,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,,,,,,,,,0,1,1,0,1,0,1,0,,,,,,,,1,
17,2219629,1,1,,,,,,,,,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,,,,,,,,,1,0,0,1,0,0,0,1,,,,,,,,1,
17,2219541,1,1,,,,,,,,,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,,,,,,,,,0,1,0,1,0,1,1,1,,,,,,,,1,
17,2219513,1,1,,,,,,,,,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,,,,,,,,,1,0,0,1,1,0,1,1,,,,,,,,1,
17,2219491,1,1,,,,,,,,,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,1,
17,2219527,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,,,,,,,,,0,1,0,0,1,1,1,0,,,,,,,,0,
17,2219601,1,1,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1,0,0,0,0,0,0,1,,,,,,,,0,
17,2219477,2,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,,,,,,,,,1,1,1,1,0,0,1,,0
17,2219565,2,1,1,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,,,,,,,,,1,1,0,0,1,1,1,,1
17,2219449,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,
17,2219629,2,1,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,1,0,0,0,0,1,,1
17,2219463,1,1,,,,,,,,,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,,,,,,,,,0,1,0,1,1,1,1,0,,,,,,,,1,
17,2219527,2,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,,,,,,,,,1,1,1,0,0,1,1,,1
17,2219449,2,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,1,1,0,1,0,0,1,,1
17,2219513,2,1,1,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,0,1,0,0,1,1,,0
17,2219541,2,1,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,,,,,,,,,1,1,0,1,0,0,0,,1
18,2136718,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,0,0,,,,,,,,0,
18,2136624,1,1,,,,,,,,,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,,,,,,,,,0,0,1,0,0,0,1,0,,,,,,,,1,
18,2136800,2,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,0,0,0,1,,1
18,2136746,2,1,1,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,0,,,,,,,,,0,0,1,0,0,0,0,,0
18,2136732,1,1,,,,,,,,,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,,,,,,,,,0,1,0,1,0,0,0,0,,,,,,,,1,
18,2136704,2,1,0,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,1,,,,,,,,,1,1,1,0,0,1,1,,1
18,2136772,2,1,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,,,,,,,,,1,0,0,0,0,1,1,,1
18,2136760,1,1,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,0,1,,,,,,,,1,
18,2136746,1,1,,,,,,,,,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,
18,2136772,1,1,,,,,,,,,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,1,
18,2136800,1,1,,,,,,,,,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,
18,2136786,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,0,1,1,1,0,1,1,,1
18,2136718,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,0,1,1,1,1,,1
18,2136624,2,1,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,1,1,0,0,1,0,,0
18,2136704,1,1,,,,,,,,,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,1,0,0,1,0,1,1,0,,,,,,,,0,
18,2136732,2,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,,,,,,,,,0,0,0,0,0,0,0,,0
18,2136760,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,,1,1,1,0,1,1,1,,0
18,2136786,1,1,,,,,,,,,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,0,0,1,1,1,1,1,1,,,,,,,,1,
20,2166782,2,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,,,,,,,,,1,0,0,0,0,0,1,,0
20,2166810,1,0,,,,,,,,,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,,,,,,,,,0,1,0,1,0,0,0,0,,,,,,,,0,
20,2166906,1,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,,,,,,,,,0,1,0,0,0,1,1,0,,,,,,,,0,
20,2166854,2,0,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,,,,,,,,,0,1,0,0,0,1,0,,0
20,2166782,1,0,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
20,2166796,1,0,,,,,,,,,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,,,,,,,,,0,1,1,0,0,0,1,1,,,,,,,,0,
20,2166812,1,0,,,,,,,,,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,0,
20,2166796,2,0,0,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,,,,,,,,,0,0,1,0,0,1,1,,0
20,2166826,1,0,,,,,,,,,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,1,
20,2166906,2,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,0,1,0,1,0,1,0,,1
20,2166810,2,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,1,1,0,1,0,0,0,,0
20,2166812,2,0,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,1,0,0,0,0,,1
20,2166826,2,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,,,,,,,,,1,1,1,1,0,1,1,,1
20,2166854,1,0,,,,,,,,,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,,,,,,,,0,1,0,0,0,0,1,0,,,,,,,,0,
21,2129782,1,0,,,,,,,,,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,,,,,,,,,1,1,0,0,1,1,1,1,,,,,,,,0,
21,2129796,1,0,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,1,
21,2129860,1,0,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,1,0,1,0,0,0,1,0,,,,,,,,0,
21,2129846,1,0,,,,,,,,,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,,,,,,,,,1,1,0,0,1,1,0,0,,,,,,,,0,
21,2129846,2,0,0,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,,,,,,,,,0,1,0,1,0,1,1,,1
21,2129832,1,0,,,,,,,,,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,,,,,,,,,1,1,0,1,0,1,1,0,,,,,,,,1,
21,2129796,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,0,0,0,0,0,0,0,,0
21,2129768,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,,,,,,,,,1,1,0,0,0,0,1,,0
21,2129782,2,0,1,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,,,,,,,,,1,1,1,1,0,1,0,,1
21,2129768,1,0,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,1,0,0,0,0,1,0,0,,,,,,,,1,
21,2129860,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,,,,,,,,,0,1,0,0,0,1,0,,0
21,2129832,2,0,0,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,1,0,0,0,0,1,0,,1
22,2198159,2,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,1
22,2198145,2,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,,1,1,1,1,0,1,0,,1
22,2198145,1,1,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,,,,,,,,,1,1,1,1,0,1,0,1,,,,,,,,0,
22,2198159,1,1,,,,,,,,,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,0,
22,2198197,1,1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,0,
22,2198311,1,1,,,,,,,,,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
22,2198197,2,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,,1
22,2198173,2,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,,0,1,1,0,0,0,1,,1
22,2198325,2,1,0,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,0,,1
22,2198311,2,1,1,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,,,,,,,,,1,0,1,1,0,1,0,,0
22,2198173,1,1,,,,,,,,,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
22,2198325,1,1,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,0,0,1,0,0,0,1,0,,,,,,,,0,
23,2161386,1,0,,,,,,,,,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,,,,,,,,,0,0,1,1,0,0,1,0,,,,,,,,0,
23,2161428,2,0,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,0,0,0,1,1,1,1,,,,,,,,,1,1,0,1,0,1,1,,1
23,2161400,1,0,,,,,,,,,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,,0,1,1,1,1,1,1,0,,,,,,,,0,
23,2161520,2,0,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,0,1,1,0,1,,1
23,2161520,1,0,,,,,,,,,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,,,,,,,,,1,1,0,0,0,1,0,1,,,,,,,,0,
23,2161470,1,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
23,2161534,1,0,,,,,,,,,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,,,,,,,,,1,1,0,0,1,0,0,0,,,,,,,,0,
23,2161456,1,0,,,,,,,,,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,,,,,,,,,1,0,0,0,1,1,1,1,,,,,,,,0,
23,2161428,1,0,,,,,,,,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,,,,,,,,,1,0,1,0,0,0,1,1,,,,,,,,0,
23,2161506,1,0,,,,,,,,,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,,,,,,,,,0,1,0,0,1,0,0,0,,,,,,,,0,
23,2161470,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,,,,,,,,,0,0,0,0,0,0,0,,0
23,2161456,2,0,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,1,0,,1
23,2161400,2,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,1,1,1,0,1,1,,1
23,2161506,2,0,0,0,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,,,,,,,,,0,0,0,0,0,1,1,,1
23,2161414,2,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,,,,,,,,,1,0,1,0,0,1,1,,0
23,2161386,2,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,1,1,1,0,0,0,0,,0
23,2161498,1,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
23,2161534,2,0,0,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,0,1,1,1,0,1,1,,1
23,2161498,2,0,0,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,,,,,,,,,1,1,0,0,0,0,1,,1
23,2161414,1,0,,,,,,,,,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,0,
24,2130722,1,1,,,,,,,,,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,,,,,,,,,0,1,1,0,1,1,0,0,,,,,,,,1,
24,2130722,2,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,0,1,1,1,1,1,1,,1
24,2130662,2,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,1,1,1,0,1,1,1,,0
24,2130662,1,1,,,,,,,,,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,,,,,,,,,0,1,1,0,1,1,1,0,,,,,,,,1,
24,2130676,2,1,0,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,,1,0,1,0,0,1,0,,1
24,2130676,1,1,,,,,,,,,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,,,,,,,,,0,1,0,1,0,1,1,1,,,,,,,,0,
24,2130620,1,1,,,,,,,,,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,,,,,,,,,1,1,0,1,0,0,1,0,,,,,,,,0,
24,2130620,2,1,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,1,1,1,0,1,1,,1
24,2130634,1,1,,,,,,,,,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,,,,,,,,,1,1,1,1,1,1,1,0,,,,,,,,1,
24,2130474,1,1,,,,,,,,,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,1,0,,,,,,,,1,
24,2130644,1,1,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,,0,0,1,0,0,0,1,1,,,,,,,,1,
24,2130708,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,,,,,,,,,0,1,1,0,0,1,1,,0
24,2130634,2,1,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,1,0,1,1,1,,,,,,,,,1,1,0,0,1,1,1,,1
24,2130708,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,0,
24,2130446,1,1,,,,,,,,,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,0,1,1,1,0,,,,,,,,1,
24,2130648,1,1,,,,,,,,,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,,,,,,,,,0,1,1,1,1,0,0,0,,,,,,,,1,
24,2130474,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
24,2130644,2,1,1,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,,,,,,,,,0,1,1,0,0,1,0,,1
24,2130648,2,1,0,0,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,,,,,,,,,0,0,1,0,0,0,1,,1
24,2130446,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,1,1,1,1,0,1,1,,1
25,2251933,1,0,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,1,
25,2251905,2,0,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,1,0,1,0,0,0,0,,1
25,2251919,2,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,,0,0,1,0,1,1,1,,1
